p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
7.6641232252303065e-56,-0.6151829621930993,0.951,0.982,2.1382137386070032e-51,RPL32
1.177780294889511e-55,-1.078249343889389,0.651,0.907,3.2858892447122465e-51,CALM2
1.5632887970781912e-55,1.8893546227145088,0.652,0.317,4.3614194149684457e-51,ADA2
1.363472704627386e-54,-2.4233119496100155,0.082,0.393,3.803952498639944e-50,IGSF6
3.40133143351477e-54,-1.3757523656011015,0.435,0.748,9.489374566362857e-50,LOC107984974
3.6622231962769463e-54,-0.7618717553111605,0.899,0.978,1.0217236495293053e-49,HMGB1
1.1077324725515668e-53,-0.5393170053944667,0.99,0.997,3.090462825171616e-49,TMSB4X
1.7232954529043724e-53,7.740765703069029,0.32,0.006,4.8078219840579085e-49,TP53INP2
5.350649813979808e-53,-1.9220740007712693,0.141,0.484,1.4927777916022266e-48,NACA2
1.7770807285053106e-52,-1.4299239063839218,0.372,0.715,4.957877524456966e-48,MXD1
3.5376599997345465e-52,-3.9131169251076017,0.015,0.245,9.869717633259411e-48,NAPSB
4.07809062512931e-52,-3.225158510030644,0.047,0.314,1.1377465035048263e-47,KCTD12
1.5134721686220352e-51,2.3366523870782894,0.559,0.232,4.2224360032386157e-47,CTSD
2.3765655150998654e-51,-3.7783438677403756,0.018,0.248,6.630380130577114e-47,CCND2
7.540691984466463e-51,2.6509195050219008,0.49,0.154,2.1037776567462988e-46,MSRB3
9.537287303805102e-51,-0.6804775919403907,0.926,0.982,2.6608077848885853e-46,RPLP0
2.6817078325482503e-50,5.407650256917302,0.315,0.011,7.481696682026363e-46,GTSF1
2.724144819269865e-50,-1.2184437447448884,0.533,0.832,7.600091631280997e-46,MT-ND6
4.411113353015055e-50,-0.9798391635975925,0.693,0.905,1.2306565143576702e-45,MT-CYTB
7.980578995053478e-50,-0.520050244579255,0.982,0.995,2.2265017338299697e-45,RPL21
1.3887302576675426e-49,-1.1699902219811287,0.49,0.787,3.874418545866677e-45,RPS26
9.145608335481117e-49,-0.5531357873221125,0.98,0.992,2.551533269515877e-44,RPS27A
9.397463277798174e-49,-2.0897117985301144,0.135,0.455,2.6217982798729127e-44,RPL31P11
1.070580681565295e-48,-0.5993493919351929,0.94,0.982,2.9868130434990165e-44,RPL35
1.1050265447104833e-48,-4.06362335465259,0.017,0.236,3.0829135570877774e-44,SGK1
1.2129563727515609e-48,-1.8684155304524577,0.217,0.55,3.3840269843395796e-44,CHML
1.3936769998793896e-48,1.3225865973954065,0.767,0.543,3.888219461963509e-44,ELF1
5.3525930919518394e-48,-5.547317562169337,0.007,0.207,1.4933199467236436e-43,C12orf75
2.538791288831115e-47,-0.7086073450905355,0.905,0.97,7.082973816709929e-43,MT-COX3
3.778532900017658e-47,-3.3098863363877937,0.028,0.258,1.0541728937759264e-42,JDP2
1.0006953150599546e-46,-1.8036752049421856,0.204,0.529,2.791839859485767e-42,FKBP5
1.727241660446962e-46,6.071116020448727,0.307,0.019,4.8188315084809793e-42,CXCL8
3.711955993626388e-46,-1.6720639963866466,0.15,0.478,1.035598602661826e-41,FTH1P3
7.83065936558576e-46,-2.9869519110790694,0.045,0.292,2.1846756564047713e-41,MIR4426
1.3304430598023463e-45,-0.6263045671838876,0.922,0.965,3.711803092542566e-41,RPS17
1.4413352755123173e-45,-0.8970455555624786,0.689,0.873,4.0211812851518137e-41,FOXP1
2.1925950487366607e-45,9.442155992073022,0.269,0,6.117120926470409e-41,HOXB-AS3
2.4498662713134393e-45,3.235533316113645,0.392,0.083,6.834881910337364e-41,DDIT3
9.994424759132256e-45,-0.6197117711108606,0.908,0.971,2.7883445635503084e-40,RPL22
1.2275121430391214e-44,-3.0820908913982277,0.026,0.245,3.424636127864845e-40,DDIT4
3.203759018828793e-44,2.9160702015887323,0.5,0.202,8.93816728663045e-40,PLIN2
3.692933906301232e-44,-2.995518942681699,0.036,0.266,1.0302916305189808e-39,H3F3C
4.072073238447336e-44,3.0364916906605224,0.438,0.133,1.1360677127944223e-39,CITED2
5.69760031872091e-44,5.900676734092639,0.269,0.003,1.589573512919947e-39,PCAT18
7.709536563229903e-44,0.7472914595998468,0.984,0.979,2.1508836057755107e-39,FTL
2.789998446648119e-43,-0.5097788489149195,0.984,0.984,7.783816666303587e-39,RPL34
4.4553396973311746e-43,-1.1553500451311467,0.425,0.745,1.2429952221584245e-38,STMN1
4.7947282260760014e-43,-2.453446000163747,0.052,0.295,1.3376812277929437e-38,RGS2
5.872585944817746e-43,-1.4467533194527722,0.275,0.593,1.638392752744703e-38,RPSAP58
7.0631207067187365e-43,3.380202232756054,0.364,0.074,1.9705400459674602e-38,RNU4ATAC
1.283606174480597e-42,-2.436680650562755,0.043,0.277,3.5811328661834175e-38,HBEGF
3.832044567822921e-42,1.594004601376725,0.655,0.385,1.0691021139769166e-37,AZU1
3.992457733674716e-42,-0.6678385025014149,0.811,0.936,1.1138557831179092e-37,RPSA
2.2918491054171603e-41,3.035059572290514,0.373,0.085,6.394029819203336e-37,ST8SIA4
7.928506718015741e-41,-1.0832717711541477,0.492,0.774,2.2119740892592113e-36,CD74
8.955720457917225e-41,-1.0299975704205007,0.614,0.835,2.4985564505543265e-36,DBI
2.537582495254965e-40,4.812202779350097,0.269,0.014,7.079601403511827e-36,PROK2
1.1913388402634529e-39,-3.0935154548693586,0.021,0.215,3.323716230451007e-35,RPS2P32
1.790522177455678e-39,-0.9522985246413103,0.561,0.808,4.995377822883597e-35,H3F3AP4
4.073264990502528e-39,2.501092300942563,0.333,0.054,1.1364001997003002e-34,CCL5
5.4705000816676406e-39,-4.31201644684161,0.009,0.179,1.526214817784455e-34,PRSS57
8.625965731872345e-39,-0.471766834227223,0.98,0.995,2.4065581795350653e-34,RPL31
1.1367082255548382e-38,-3.196963107664377,0.026,0.221,3.171302278475443e-34,MS4A10
1.7594498220798265e-38,-0.514025127774274,0.969,0.994,4.908689058620508e-34,RPL5
1.7607842597773027e-38,-1.8023692400363427,0.081,0.335,4.912412006352697e-34,FAM110A
4.050825404325096e-38,-0.44634880658784937,0.986,0.994,1.1301397795526586e-33,RPS27
1.9044199982094437e-37,-1.1813398303635312,0.347,0.657,5.313141353004527e-33,KCNJ3
2.242849693496431e-37,-2.5173207196703027,0.061,0.287,6.257326359885694e-33,MCUB
6.6035999583346746e-37,-1.460348995207541,0.229,0.521,1.842338352375791e-32,IRF8
8.627128652910743e-37,0.9220171917865483,0.873,0.769,2.4068826228755683e-32,PSAP
9.648386637221775e-37,-0.6728972169204388,0.796,0.939,2.691803387918503e-32,HNRNPA1
1.1977526042464242e-36,1.0440130074068086,0.781,0.663,3.341609990587099e-32,MRPL33
1.2861363251037893e-36,-2.188432088937253,0.049,0.264,3.5881917334070616e-32,ANKRD42
1.4654054490766389e-36,-0.7856938231786939,0.79,0.929,4.0883346623789147e-32,MT-ND5
1.680703578866084e-36,-1.7584979074899074,0.166,0.441,4.6889949146784877e-32,LINC00987
3.211139564629478e-36,3.289355713357962,0.279,0.032,8.95875827135978e-32,HOXA10
4.828689074969618e-36,-1.5748979767693925,0.177,0.457,1.3471559650257737e-31,HSP90B2P
1.7639343764826e-35,-3.582102972424207,0.018,0.188,4.921200516948806e-31,FAM111B
3.126933214552865e-35,-3.8725567355517274,0.007,0.16,8.72383097528104e-31,ARHGAP5
3.991669158777587e-35,3.4749949860158194,0.291,0.046,1.113635778607359e-30,MGLL
5.389006592512657e-35,-2.0087275771090645,0.077,0.309,1.5034789492451062e-30,RPL13AP3
6.315400168169592e-35,2.1098096776835806,0.44,0.17,1.7619334929176345e-30,DMXL2
9.877313021028663e-35,5.5958979482110784,0.232,0.011,2.7556715597367867e-30,MEIS1
3.202747431687154e-34,-2.9507470895597336,0.036,0.224,8.935345059663992e-30,PLBD1
3.226918205742221e-34,-1.4684916984674672,0.189,0.471,9.002779102200222e-30,RPL23P8
3.4416565342033702e-34,-0.4180532672942663,0.992,0.997,9.601877564773983e-30,RPS3A
3.451151129190059e-34,-2.7810164357787097,0.03,0.212,9.628366535327345e-30,ALDH2
6.305881749029261e-34,2.5843066269431545,0.429,0.171,1.7592779491616736e-29,FAM46A
7.289801763728674e-34,-0.46461523252183223,0.959,0.994,2.0337817940626628e-29,RPL6
8.453785673432376e-34,-0.4513968775142905,0.983,0.995,2.3585216650308986e-29,RPS12
8.80555690445957e-34,5.011839994872734,0.22,0.006,2.4566623207751753e-29,HOXB4
1.0061797800111735e-33,0.8938700551447276,0.823,0.7,2.807140968253173e-29,UBB
1.0906762776625263e-33,-2.724987455695887,0.046,0.242,3.0428777470506825e-29,LINC01623
1.1436953567582257e-33,0.9973604865484171,0.746,0.548,3.190795675819774e-29,TYROBP
1.3754319323123097e-33,-0.725051972644212,0.917,0.962,3.837317547958113e-29,HMGB2
1.615952889207683e-33,-0.5172016483298507,0.939,0.987,4.508346965600515e-29,MT-ND2
1.984977372447061e-33,-0.4348785996954625,0.983,0.995,5.537888371390055e-29,TMSB10
2.908042718856619e-33,5.347907254884559,0.222,0.01,8.113148381338082e-29,CD70
3.167036984730506e-33,-6.700019674674084,0.001,0.131,8.835716483699638e-29,PKP2
3.2436472984199276e-33,-1.0083868771058977,0.498,0.756,9.049451597861756e-29,NDUFS5
4.208457737606995e-33,-1.1225450786208544,0.284,0.583,1.1741176242149756e-28,RILPL2
4.335055560999457e-33,-0.9233610818830325,0.544,0.774,1.2094371509632384e-28,SNHG6
1.0227839456881787e-32,3.6796727318086946,0.278,0.048,2.8534649300754495e-28,RNU5F-1
1.3353468964899713e-32,1.3698983898028756,0.66,0.465,3.725484306517371e-28,CCNL1
2.257276955001113e-32,-1.8304119762708018,0.109,0.349,6.297576976757605e-28,MAP3K8
2.67491007980587e-32,1.5006091582188694,0.643,0.45,7.462731631650396e-28,PPP1R15A
6.879599184756779e-32,-2.1424415380980584,0.043,0.232,1.919339376555294e-27,BHLHE40
7.258414433057301e-32,4.675205282115717,0.218,0.011,2.0250250426786562e-27,FRMD3
1.5281624555487822e-31,-0.6690949200541332,0.775,0.917,4.263420434735548e-27,NCL
2.1919610849033827e-31,7.548585551156459,0.196,0.002,6.115352230771947e-27,HOXB3
2.2842415926871872e-31,1.860230496219339,0.415,0.152,6.372805619437984e-27,CCPG1
2.9505377112659276e-31,-1.8582515409709441,0.074,0.287,8.231705160660811e-27,UQCRBP1
3.969067923854013e-31,9.221652266627835,0.191,0,1.1073302600760311e-26,PCOLCE2
4.0658894385577006e-31,-0.439872537473887,0.97,0.981,1.1343424944632129e-26,RPL39
4.532168155629663e-31,-0.550439985068838,0.878,0.962,1.2644295937391198e-26,EEF1B2
6.250685880741633e-31,-0.45738269474521154,0.943,0.986,1.743878853868108e-26,RPS11
8.299507441212051e-31,-1.9196197594379676,0.591,0.809,2.3154795810237503e-26,HIST1H4C
9.398966863423638e-31,-3.3941432529408875,0.014,0.16,2.6222177652265605e-26,GPR65
9.50670765145609e-31,-0.7919347059940622,0.575,0.814,2.6522763676797345e-26,DEK
1.198109436620318e-30,-4.71279512077482,0.006,0.136,3.342605517227025e-26,RNF144B
1.2555889095719045e-30,-1.034162973346855,0.845,0.947,3.502967498814656e-26,S100A8
2.463340965722962e-30,-1.0007989180264634,0.399,0.665,6.872474960270492e-26,FLJ44635
2.556560000207912e-30,0.9596945892922029,0.793,0.662,7.132546744580053e-26,ANKRD28
2.607926197198397e-30,2.3833358658599506,0.36,0.12,7.275853297563808e-26,CLU
3.822293368983906e-30,-0.9985098572605832,0.358,0.641,1.06638162701282e-25,GLUL
3.9093395565473734e-30,0.9163095308929077,0.793,0.663,1.0906666428811516e-25,HLA-A
3.9336420138298444e-30,-3.8621833184831385,0.014,0.157,1.0974467854383883e-25,ARL4C
5.745545710467616e-30,-0.5741024131312282,0.88,0.941,1.6029497977633603e-25,HNRNPA2B1
7.141739339919992e-30,-1.0177573274209983,0.393,0.659,1.9924738584442787e-25,NDUFB1
7.352480164736067e-30,1.2232369619559011,0.64,0.462,2.0512684411597155e-25,ATG3
7.359912157413437e-30,-0.976019266261722,0.433,0.686,2.053341892796775e-25,GABARAP
1.1443507704073928e-29,1.1891806530687663,0.679,0.494,3.192624214359585e-25,HLA-E
1.4622755885767588e-29,-2.265815597633456,0.057,0.245,4.079602664570299e-25,B3GNT5
1.606046096795624e-29,-0.4762052844223277,0.915,0.96,4.480708005450112e-25,RPLP2
2.1105555671984165e-29,-1.3446239751120541,0.232,0.487,5.888238976926862e-25,SMAP2
2.4614486466787216e-29,-2.436234547464128,0.031,0.194,6.867195579368965e-25,CST7
4.207072266242512e-29,-2.26176677186434,0.031,0.194,1.1737310915589985e-24,NACAP1
4.4636449549094923e-29,4.008610344032794,0.206,0.013,1.2453123059701992e-24,SLPI
4.63863327199384e-29,1.7220546497161604,0.48,0.245,1.2941322965535615e-24,MYB
5.338051992811803e-29,1.7222737761177997,0.464,0.226,1.489263125474565e-24,CD68
7.228451013523636e-29,-1.4094559353103202,0.145,0.386,2.0166655482629594e-24,FAM105A
7.99593135524011e-29,1.146411085635564,0.652,0.465,2.2307848887984384e-24,LAMP2
8.141393772166964e-29,-1.5551507371888378,0.136,0.372,2.2713674484968613e-24,TRMT5
1.096597005664902e-28,-0.48898478417961044,0.945,0.973,3.0593959861045097e-24,RPL35A
1.3728708298236648e-28,-3.2216588357619393,0.017,0.159,3.830172328125042e-24,RPL21P44
1.4704583020764148e-28,-4.06645578876013,0.006,0.128,4.10243161696299e-24,BCAT1
2.382564248036398e-28,-1.8111146404759315,0.092,0.304,6.647115995596747e-24,REEP5
2.386991540468292e-28,1.8164965432773958,0.452,0.213,6.659467698752489e-24,RSRP1
3.7584606931007886e-28,-2.922407023500138,0.021,0.168,1.048572948768189e-23,DST
3.7850745253156375e-28,-0.39934288642886884,0.985,0.99,1.0559979418178097e-23,RPS25
4.143400275499972e-28,-0.5476265602409587,0.858,0.928,1.1559672428617372e-23,RPS16
5.913334654329872e-28,-5.324457380339766,0.006,0.125,1.6497612352114912e-23,OSM
6.202169203831586e-28,-2.434512712030309,0.047,0.221,1.7303431861769743e-23,WEE1
6.28018911856558e-28,-1.1028983104643555,0.333,0.596,1.7521099621886112e-23,RANBP1
7.073420870546031e-28,-1.4253265077905253,0.147,0.385,1.973413688673637e-23,HNRNPA1P10
1.0484444255827593e-27,-3.661833849220263,0.012,0.143,2.92505510293334e-23,CLEC7A
1.5152483148478414e-27,-2.9003423408241833,0.017,0.155,4.227391273593993e-23,HMGN5
1.5434365416889616e-27,-1.0766514656397852,0.21,0.478,4.3060336076580337e-23,CEBPD
1.812184489352635e-27,1.0236379110162452,0.709,0.562,5.055813506844917e-23,VAPA
3.1190879968667585e-27,3.579613386595074,0.269,0.064,8.70194360245857e-23,RNU4-2
3.537445391721707e-27,-1.1664914326978792,0.182,0.436,9.869118898364391e-23,ATP5L2
3.630674981407674e-27,0.5811891557120958,0.919,0.881,1.012922013062927e-22,LCP1
4.659250824467733e-27,-1.1341619744012206,0.298,0.574,1.2998843875182527e-22,PEBP1
4.924901870101731e-27,-2.997136951391866,0.02,0.159,1.3739983727396819e-22,CSF1R
5.030552325629231e-27,-0.8219216483354559,0.522,0.758,1.4034737933272991e-22,RBM3
5.3010243682668995e-27,3.084913105951042,0.233,0.035,1.4789327885027824e-22,MBNL1-AS1
5.388640892580264e-27,-0.8132331002531994,0.552,0.761,1.5033769226209677e-22,RPL36AL
5.4929128984512216e-27,-1.7286513221570428,0.091,0.296,1.5324677695389064e-22,LOC441454
5.615799297349637e-27,-2.044538206589194,0.054,0.232,1.5667518459675752e-22,ANXA2P1
7.477542122824143e-27,0.7433994135931234,0.888,0.814,2.0861594768467076e-22,LYST
8.717405925069888e-27,4.258856002624549,0.183,0.008,2.432069079035248e-22,HK3
9.40495245638068e-27,-0.6333262731839224,0.667,0.864,2.6238876858056456e-22,RPL8
1.0305221959885408e-26,3.8910956837052746,0.203,0.019,2.87505387458843e-22,NCAM1
1.7254238147264597e-26,-2.3780785167951595,0.022,0.165,4.81375990070535e-22,IER3
1.8963058167602575e-26,1.6413012466600436,0.428,0.202,5.2905035981794425e-22,EVI2A
1.9714981928725186e-26,-5.057195209606367,0.004,0.114,5.500282808295039e-22,PLD4
1.986541083337108e-26,-1.0026061073461368,0.306,0.574,5.542250968402198e-22,USP1
3.426385352761379e-26,-0.9035993395451518,0.49,0.712,9.559272495668971e-22,RPL21P28
3.470361324645643e-26,-0.9729888872497108,0.311,0.587,9.681961059628879e-22,HSPE1
3.8055396656784135e-26,-1.609614423279733,0.116,0.329,1.0617075113276206e-21,FBL
6.668919958361016e-26,-2.04906242454566,0.053,0.224,1.86056197918314e-21,PIM1
6.823069598569381e-26,-1.3081161381786481,0.227,0.474,1.9035681873048714e-21,IQGAP2
6.826476468594526e-26,-2.51233826276461,0.032,0.181,1.904518669973187e-21,RPS26P11
9.021727707950461e-26,0.8371305232865063,0.889,0.835,2.5169718132410993e-21,SERPINB1
9.684050470458965e-26,-1.455750584981137,0.143,0.364,2.701753240753347e-21,CDCA7L
1.0131746281955744e-25,-0.46320039268039626,0.993,0.995,2.8266558952028327e-21,MT-COX1
1.3100885155716921e-25,-1.4966189991317662,0.128,0.348,3.655015949593464e-21,S100A11
1.8472717137809802e-25,-5.391189113490959,0.002,0.104,5.153703354277557e-21,GRASP
1.95707702766723e-25,-5.802416320290764,0.001,0.101,5.460049199488805e-21,KCNE5
2.0248066634429179e-25,-1.0391787141960676,0.35,0.599,5.6490081103393966e-21,MS4A3
2.6818226495701733e-25,-0.8770545842990218,0.832,0.952,7.482017010035826e-21,S100A9
2.8180745674327894e-25,-1.7713187816903624,0.092,0.287,7.86214623568074e-21,CUL1
3.7292131420562935e-25,1.9169962901271749,0.414,0.2,1.0404131745022853e-20,TMEM107
6.004544178409836e-25,5.445592302236938,0.173,0.01,1.6752077803345603e-20,APOC2
7.131606571859894e-25,-1.1966583169002643,0.258,0.51,1.989646917483192e-20,DPYSL2
7.281431925305945e-25,-3.5394835291194893,0.008,0.122,2.0314466928411056e-20,FILIP1
7.528854273878569e-25,-0.6756030433310034,0.59,0.837,2.1004750538693818e-20,H2AFZ
1.0422806574058034e-24,-1.977062476914734,0.05,0.215,2.907858806096451e-20,RPL39L
1.0781863161606485e-24,2.0543532213000866,0.38,0.171,3.0080320034565934e-20,SMIM3
1.0943453357201877e-24,-0.3980813106637062,0.934,0.965,3.0531140521257516e-20,RPL37
1.690654726490619e-24,-3.8988548840945527,0.006,0.112,4.716757621436178e-20,SOCS3
1.7142999514963824e-24,-3.1104705534855897,0.017,0.141,4.7827254346797573e-20,LOC644936
2.2819336333965e-24,0.6186943071887803,0.899,0.821,6.366366643812896e-20,DDX5
2.892429952063296e-24,5.276395107165384,0.167,0.008,8.06959032326139e-20,HOXA5
3.787226779080184e-24,-4.202875307915292,0.006,0.111,1.0565983990955806e-19,FPR1
5.0083837956193195e-24,3.2997754068320337,0.225,0.043,1.397288995139834e-19,SNORD13
5.091157115151316e-24,-3.1475192150990834,0.014,0.133,1.4203819235560658e-19,TCEAL9
5.4028465347630314e-24,-0.5219053079994782,0.861,0.944,1.5073401547335382e-19,MT-ATP6
5.650225327749918e-24,-0.3916731018846349,0.956,0.984,1.5763563641889497e-19,MT-COX2
6.684434101677354e-24,-2.874952716804194,0.02,0.146,1.864890270026965e-19,HLA-DMB
7.555251304053395e-24,-4.916057194972706,0.006,0.109,2.1078395613178566e-19,SLC38A1
1.0516619592677073e-23,-0.31023085879966494,0.999,1,2.9340317001609765e-19,EEF1A1
1.0905031846062623e-23,1.9852444485423142,0.352,0.146,3.042394834733011e-19,MCTP1
1.1759698156187841e-23,1.6293640998698657,0.462,0.252,3.280838188594846e-19,CLK1
1.2578659371365292e-23,-1.2859780243675225,0.168,0.389,3.509320178017203e-19,HLA-DPA1
1.786921958692636e-23,1.220721173729585,0.791,0.745,4.985333572556585e-19,SAT1
2.120069056074938e-23,-2.4373866753392,0.04,0.186,5.914780659543469e-19,MPZL1
2.5429781738982522e-23,-1.3971041293287942,0.133,0.341,7.094654807358734e-19,UQCRHL
2.861543421703667e-23,1.0375019826270537,0.636,0.474,7.983419992211061e-19,GRN
3.325773773246762e-23,-1.0027660435264478,0.264,0.51,9.278576249981141e-19,TOMM5
3.550129969487898e-23,-2.7012342707781043,0.022,0.149,9.904507601874287e-19,C1orf21
3.583316246010399e-23,-1.4642936127147843,0.092,0.282,9.997093994744412e-19,NLRP3
3.75838397486663e-23,-1.9676120461088016,0.13,0.321,1.0485515451480412e-18,HIST1H2AJ
4.0143730737551297e-23,1.0471942163399417,0.646,0.511,1.1199699438469437e-18,AK2
4.2191219837669404e-23,-6.421664692872259,0.002,0.095,1.1770928422511387e-18,CALCRL
5.129529859387448e-23,-2.3443645190979754,0.025,0.155,1.431087535470504e-18,BEX3
5.250948777855918e-23,-0.8922021543268783,0.312,0.572,1.4649621995340224e-18,COTL1
5.317381087697099e-23,1.1469004229130588,0.595,0.425,1.4834961496566137e-18,EAF2
5.675114430178228e-23,-1.6992533331869146,0.085,0.266,1.5833001748754238e-18,TNFAIP3
5.684405801339665e-23,1.1382399552362756,0.615,0.462,1.5858923745157533e-18,TGOLN2
5.838266141004995e-23,-3.660014883202823,0.012,0.123,1.6288178706789837e-18,IGF1R
7.180080145811883e-23,6.1684450069287085,0.152,0.005,2.003170559880057e-18,LINC01268
8.32381511193276e-23,-1.0628008208774176,0.242,0.474,2.3222611780781207e-18,MLEC
8.431676828278257e-23,2.1572225977125656,0.289,0.091,2.352353518321351e-18,DDX60L
8.712017759147483e-23,-0.5002574690639792,0.818,0.921,2.4305658346245565e-18,RPL38
1.266499205238617e-22,-0.8969072557255156,0.418,0.657,3.5334061326952175e-18,NOP58
2.303848441853243e-22,-2.7307344544807872,0.014,0.127,6.427506767926363e-18,MTMR11
2.4330087609339846e-22,-0.3289995786132236,0.975,0.986,6.787851142129723e-18,RPL36A
3.04574097033219e-22,-8.17397587842872,0,0.085,8.497312733129776e-18,FMN1
3.2975323221487575e-22,-2.2507582661988703,0.052,0.204,9.199785425562818e-18,CDCA7
3.5327657295726474e-22,-0.6952007359648564,0.61,0.806,9.856063108934729e-18,NUCKS1
5.190106605239101e-22,-1.0964177263533743,0.183,0.405,1.447987841795657e-17,ATXN8OS
5.5056139437639665e-22,-0.42095331719215956,0.962,0.976,1.536011234170709e-17,RPL23
5.688613898954504e-22,5.8789006245325846,0.143,0.003,1.5870663916693172e-17,CDKN2A
6.519498880929338e-22,-5.381866192012313,0.003,0.093,1.818874992790476e-17,SNCA
7.641065123129149e-22,-0.9522212053232979,0.215,0.449,2.1317807587018012e-17,COX16
7.677533414921845e-22,-8.103442767537288,0,0.083,2.1419550474290456e-17,CCDC152
9.971224398971171e-22,1.267885810053555,0.547,0.372,2.781871895068967e-17,EIF4A2
1.0004054388929665e-21,1.2353044960155684,0.564,0.391,2.791031133967487e-17,RNASEH2C
1.1160269599813676e-21,0.991745718791895,0.631,0.473,3.113603615652017e-17,RPL22L1
1.1565229329970443e-21,6.054277747466914,0.142,0.003,3.226583330768454e-17,LPL
1.2869932995145466e-21,1.0610061104438842,0.586,0.423,3.5905826063156335e-17,LST1
1.4664346049461356e-21,1.6496656067249345,0.358,0.154,4.0912059043392237e-17,ZFC3H1
1.4793859625789451e-21,-3.0394440858744076,0.018,0.131,4.127338896998999e-17,SLC15A4
1.6442450283373758e-21,2.037901854010929,0.281,0.093,4.587279204558445e-17,P2RX1
1.6732902977860263e-21,-0.8090772548885612,0.467,0.676,4.668312601793235e-17,LOC100506675
2.452670791338209e-21,-1.5866089001585992,0.086,0.256,6.842706240754468e-17,RASGEF1B
2.550166401700928e-21,-3.3306298611013396,0.015,0.123,7.114709244105418e-17,EMP1
3.0914105236182934e-21,-0.5039640207287328,0.839,0.917,8.624726219842677e-17,RPS2
3.1329917280475533e-21,-1.643577544328541,0.061,0.215,8.740733622079868e-17,TRMT10C
3.762449232458402e-21,-1.1316937913394018,0.11,0.3,1.0496857113635696e-16,C16orf54
4.0797934618257565e-21,-0.38767526807291386,0.919,0.974,1.1382215779147678e-16,RPL7
4.6169182985954005e-21,1.0874459010848199,0.613,0.442,1.2880740361251307e-16,EVI2B
5.534367981570955e-21,-2.813637786014463,0.013,0.119,1.5440333231784807e-16,LOC101928663
5.802356859395448e-21,-1.174222478939805,0.159,0.365,1.618799540202736e-16,RAB8A
7.404050713006717e-21,-2.019302402360208,0.046,0.186,2.065656108421744e-16,MS4A4A
7.5979144228298e-21,1.294899792503926,0.481,0.287,2.1197421448252857e-16,FYB1
8.089922759318857e-21,1.6112923920823334,0.408,0.212,2.257007550622368e-16,IER2
8.90057217836759e-21,-2.5555546031656733,0.01,0.111,2.4831706320427736e-16,CD59
9.130344931805863e-21,-1.7273019656914756,0.053,0.2,2.547274932524518e-16,TMEM237
9.23167753482942e-21,-2.691570367049264,0.02,0.135,2.5755457154420595e-16,FCAR
1.3613533231101355e-20,-0.5796605631752256,0.827,0.915,3.7980396361449673e-16,MNDA
1.4458488049019066e-20,-4.055262746564913,0.006,0.096,4.0337735807958295e-16,BCL7A
1.519745534489097e-20,-1.3853189423399144,0.094,0.266,4.2399380666711313e-16,MAGOHB
1.9007147178872194e-20,1.0570385652638548,0.623,0.502,5.302803991433554e-16,RPS27L
3.5033253642376994e-20,-0.778568588579427,0.362,0.598,9.773927433686757e-16,NAA38
3.574615482812341e-20,-0.1131024144143078,1,1,9.97281973549815e-16,RNA18S
4.0464567147067076e-20,1.1685570520449793,0.513,0.333,1.1289209588360243e-15,TMEM30A
4.308676362866749e-20,3.156260312850924,0.208,0.048,1.2020776184761943e-15,HIST1H2AC
4.412003016857117e-20,-0.8971512641581096,0.321,0.554,1.230904721672967e-15,PPIB
4.6920801525110134e-20,-2.7369856565537183,0.02,0.131,1.3090434417490476e-15,GPX7
4.970078883897655e-20,-1.6571979185736572,0.055,0.2,1.3866023078186068e-15,EFCAB2
5.1277674049718867e-20,-4.845503166850891,0.005,0.091,1.4305958283131067e-15,IGLL5
5.2108227922896897e-20,-0.8302429231153142,0.356,0.58,1.4537674508209005e-15,CLEC2D
5.258438469416131e-20,-0.9522330232421667,0.229,0.447,1.4670517485824064e-15,PSMC3
5.834609132038918e-20,1.1572153800468568,0.523,0.34,1.627797601747538e-15,NUFIP2
6.741359743590381e-20,1.9283780848960266,0.351,0.16,1.8807719548642805e-15,DUSP6
7.572512346719694e-20,1.0729279536015608,0.568,0.391,2.1126552196113274e-15,LUC7L3
7.592192948749119e-20,-0.5497592021023956,0.728,0.854,2.1181459107715165e-15,RPS28
1.0340767990230153e-19,-2.067342658700854,0.031,0.152,2.8849708615943102e-15,PLEKHO1
1.213384726953761e-19,0.9805266363174274,0.669,0.54,3.3852220497282976e-15,ZFAND5
1.2970631323742598e-19,-1.271241111171276,0.152,0.346,3.618676433010948e-15,LINC02067
1.39846124748045e-19,-1.2319787109770455,0.117,0.3,3.9015670343457075e-15,MEF2C
1.4055661824290728e-19,3.119703474657527,0.169,0.024,3.92138909235887e-15,RNU12
1.553047174283397e-19,-0.9038595380346786,0.285,0.511,4.33284631153325e-15,MIF-AS1
1.6146605647513933e-19,-0.3343834361526392,0.971,0.992,4.504741509599912e-15,RPL26
1.660802657079128e-19,1.7408300126000522,0.392,0.208,4.633473332985059e-15,NFKBIZ
1.7399555429961775e-19,3.479303197675066,0.151,0.014,4.854301969405035e-15,MCTP2
1.8336417700357533e-19,2.8065622526246514,0.212,0.053,5.115677174222748e-15,CCL23
2.2369307682151405e-19,2.9704432236699705,0.197,0.043,6.24081315024342e-15,CDKN1A
2.246266395213391e-19,-2.2370748703531,0.057,0.196,6.26685861600584e-15,OPN3
2.2700676689019516e-19,-0.7420859631720752,0.323,0.566,6.3332617894695545e-15,DHFR
